"'Table 2-Fremontodendron,","'fremontia: seed","'yield data","'","'",
"'","'","'Seeds/weight","'","'Maximum",
"'Species","'/kg","'/lb","'Fill %","'germination %",
"'F. californicum","'30,870-55,125","'14,000-25,000","'53","'50",
"'F. decumbens","'26,460","'12,000","'100","'72",
"'F. mexicanum","'44,100-66,150","'20,000-30,000","'100","'55",
,,,,

'Confidence Scores % (Table Cell)
"'92.67578125","'92.67578125","'92.67578125","'92.67578125","'92.67578125",
"'57.95898438","'86.32812500","'86.32812500","'79.00390625","'79.00390625",
"'57.95898438","'83.05664063","'81.83593750","'73.14453125","'34.37500000",
"'80.37109375","'85.59570313","'84.37500000","'75.39062500","'35.44921875",
"'71.82617188","'76.46484375","'75.39062500","'67.38281250","'31.66503906",
"'85.10742188","'90.67382813","'89.35546875","'79.88281250","'37.54882813",
